"chunk_fr","chunk_en","topic_slug","source","source_type","register","exam_tag","cefr_level","review_status","review_notes","source_file","extractor","dup_count"
"Les critères selon lesquels on évalue","selon","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","2"
"Les données sans lesquelles on ne peut pas avancer","sans","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","2"
"Les obstacles malgré lesquels on a réussi","malgré","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","2"
"L’amie dont je suis fier habite à Lyon","fier de","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","regex","1"
"manquer de correction","to lack manners","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"manquer de savoir-vivre","to lack social graces","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"manquer de tenue / de respect","to lack composure / respect","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"Manquer à","d) To miss someone","prepositions_a_de_dans_par_pour","12112024.docx","chadi_authored","","","","","","12112024.docx","table","2"
"mener à bien","to carry out successfully / to see through","prepositions_a_de_dans_par_pour","impersonelle.docx","chadi_authored","formel","","B1","","","impersonelle.docx","haiku","1"
"Merci beaucoup de m'avoir renseigné","Thank you very much for informing me","prepositions_a_de_dans_par_pour","Réussir_la_tache_2.docx","chadi_authored","formel","","A2","","","Réussir_la_tache_2.docx","haiku","1"
"Merci de patienter","Thank you for waiting","prepositions_a_de_dans_par_pour","27102024.docx","chadi_authored","formel","","A2","","","27102024.docx","haiku","1"
"Merci d’être venu. (Thank you for coming.) • Je vous remercie de votre patience. (Thank you for your patience.) • Merci de m’avoir aidé. (Thank you for helping me","thank for","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"mettre de la mauvaise volonté","to show bad will, to be reluctant","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"mettre en confiance","to make feel confident","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"mettre en doute","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"Mon entreprise est à…","My company is in… (location","prepositions_a_de_dans_par_pour","Jack_French_Class_2.docx","chadi_authored","","","","","","Jack_French_Class_2.docx","table","1"
"montrer à","to show to","prepositions_a_de_dans_par_pour","COI_Template.docx","chadi_authored","","","","","","COI_Template.docx","table","3"
"Méfie toi de ton téléphone","Be wary of your phone","prepositions_a_de_dans_par_pour","27102024.docx","chadi_authored","informel","","A2","","","27102024.docx","haiku","1"
"n'écoute pas de","don't listen to (negation with de)","prepositions_a_de_dans_par_pour","Correction_devoir1.docx","chadi_authored","","","A2","","","Correction_devoir1.docx","haiku","1"
"ne prenons pas de","don't take (negation with de)","prepositions_a_de_dans_par_pour","Correction_devoir1.docx","chadi_authored","","","A2","","","Correction_devoir1.docx","haiku","1"
"Nous avons besoin d'argent","We need money","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"Nous comptons sur toi pour nous aider","We are counting on you to help us","prepositions_a_de_dans_par_pour","Completed_quiz_prepositions__1.docx","chadi_authored","","","","","","Completed_quiz_prepositions__1.docx","regex","2"
"Nous demandons à Pierre","Nous lui demandons","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"Nous pensons à notre voyage","What about","prepositions_a_de_dans_par_pour","HW1-Exercices_de_grammaire.docx","chadi_authored","","","","","","HW1-Exercices_de_grammaire.docx","regex","1"
"Nous pouvons mettre sur le compte de son inexpérience","12","prepositions_a_de_dans_par_pour","correction_devoir.docx","chadi_authored","","","","","","correction_devoir.docx","table","1"
"Nous restons à la maison","We're staying home","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"Nous réfléchissons à ce problème","We're thinking about this problem","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"Nous sommes basés à","We're based in","prepositions_a_de_dans_par_pour","Jack-Speaking-Session2.docx","chadi_authored","","","","","","Jack-Speaking-Session2.docx","table","1"
"nuire à","to harm","prepositions_a_de_dans_par_pour","13012025.docx","chadi_authored","formel","","B1","","","13012025.docx","haiku","1"
"nuire à la créativité","to harm creativity","prepositions_a_de_dans_par_pour","Débat_N3.docx","chadi_authored","semi_formel","","B1","","","Débat_N3.docx","haiku","1"
"obéir à","obey (sb","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"offrir à","to offer/give (gift) to","prepositions_a_de_dans_par_pour","COI_Template.docx","chadi_authored","","","","","","COI_Template.docx","table","3"
"ouvrir la voie à","to pave the way for","prepositions_a_de_dans_par_pour","Cause_Consequence_Methode_Eureka.docx","chadi_authored","","","","","","Cause_Consequence_Methode_Eureka.docx","table","1"
"par / de","by","prepositions_a_de_dans_par_pour","sumit_passive_exercises.docx","chadi_authored","","","","","","sumit_passive_exercises.docx","table","1"
"par lui-même","by himself / on his own","prepositions_a_de_dans_par_pour","09022025.docx","chadi_authored","semi_formel","","B1","","","09022025.docx","haiku","1"
"par où","Path (through where","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"par politesse / par correction","out of politeness / courtesy","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"par ricochet / l'effet domino","by ricochet / the domino effect","prepositions_a_de_dans_par_pour","Cause_Consequence_Methode_Eureka.docx","chadi_authored","","","","","","Cause_Consequence_Methode_Eureka.docx","table","1"
"Pardon, qu'entendez-vous par là","Pardon, what do you mean by that","prepositions_a_de_dans_par_pour","Réussir_la_tache_2.docx","chadi_authored","formel","","B1","","","Réussir_la_tache_2.docx","haiku","1"
"pardonner à","forgive (sb","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"Parier sur","e) To bet on","prepositions_a_de_dans_par_pour","12112024.docx","chadi_authored","","","","","","12112024.docx","table","1"
"parler de","to talk about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","4"
"parler de (about","Le projet dont je parle","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"parler de, rêver de","Verb + DE","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","2"
"parler à","to talk to","prepositions_a_de_dans_par_pour","COI_Template.docx","chadi_authored","","","","","","COI_Template.docx","table","3"
"pas de","Je n’ai pas de temps","prepositions_a_de_dans_par_pour","cours_articles_11_02_2026.docx","chadi_authored","","","","","","cours_articles_11_02_2026.docx","table","1"
"payer","to pay FOR","prepositions_a_de_dans_par_pour","Jack-French-Session1-20Jan2025.docx","chadi_authored","","","","","","Jack-French-Session1-20Jan2025.docx","table","2"
"penser à","think about","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","4"
"penser À ça → y penser","penser","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"penser À → J'y pense","parler DE → J'en parle","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"penser à, jouer à","Verb + À","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","2"
"Places with de","coming FROM","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","regex","2"
"plaider en faveur de","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"plaire à","please (sb","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"pour","for","prepositions_a_de_dans_par_pour","Jack-French-Session1-20Jan2025.docx","chadi_authored","","","","","","Jack-French-Session1-20Jan2025.docx","table","4"
"pour peu que","if only","prepositions_a_de_dans_par_pour","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","chadi_authored","","","","","","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","table","3"
"Pour que... / Afin que","Je t’explique pour que tu comprennes","prepositions_a_de_dans_par_pour","Les_Moules_Complete_Framework.docx","book_lab","","","","","","Les_Moules_Complete_Framework.docx","table","1"
"prendre grand soin de","to take great care of","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"prendre un café en terrasse","to have a coffee on the terrace","prepositions_a_de_dans_par_pour","03022025.docx","chadi_authored","informel","","A2","","","03022025.docx","haiku","1"
"profiter de","L'opportunité dont je profite","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","3"
"Profitez de l'expérience","Enjoy the experience","prepositions_a_de_dans_par_pour","Débat_N3.docx","chadi_authored","semi_formel","","B1","","","Débat_N3.docx","haiku","1"
"projeter de","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"près DE","Composée","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","2"
"Prépare-toi à l’examen. (Prepare for the exam.) • Je me prépare pour la réunion. (I’m preparing for the meeting.) • Préparez-vous à partir. (Get ready to leave","prepare for","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"Quant à la question du budget, on en reparlera","Quant à","prepositions_a_de_dans_par_pour","Les_Moules_Complete_Framework.docx","book_lab","","","","","","Les_Moules_Complete_Framework.docx","table","1"
"Que cherches-tu ?","What are you looking for?","prepositions_a_de_dans_par_pour","cours_francais_12_02_2026.docx","chadi_authored","","","","","","cours_francais_12_02_2026.docx","table","1"
"Que demandes-tu ?","What are you asking for?","prepositions_a_de_dans_par_pour","cours_francais_12_02_2026.docx","chadi_authored","","","","","","cours_francais_12_02_2026.docx","table","1"
"Que payes-tu ?","What are you paying for?","prepositions_a_de_dans_par_pour","cours_francais_12_02_2026.docx","chadi_authored","","","","","","cours_francais_12_02_2026.docx","table","1"
"Que regardes-tu ?","What are you looking at?","prepositions_a_de_dans_par_pour","cours_francais_12_02_2026.docx","chadi_authored","","","","","","cours_francais_12_02_2026.docx","table","1"
"Qui paie le dîner ? (Who’s paying for dinner?) • J’ai payé les courses. (I paid for the groceries.) • Tu as payé combien ? (How much did you pay?","pay for","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"regarder","to look AT","prepositions_a_de_dans_par_pour","Jack-French-Session1-20Jan2025.docx","chadi_authored","","","","","","Jack-French-Session1-20Jan2025.docx","table","2"
"rendre visite à","visit (sb","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"renoncer à","give up","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"renoncer À → J'y renonce","profiter DE → J'en profite","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"reprocher quelque chose à quelqu'un","to criticize someone for something","prepositions_a_de_dans_par_pour","17012025.docx","chadi_authored","formel","","B1","","","17012025.docx","haiku","1"
"responsable de","responsible for","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"ressembler à","look like (sb","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"réfléchir à","reflect on","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"répondre à","to answer (someone","prepositions_a_de_dans_par_pour","COI_Template.docx","chadi_authored","","","","","","COI_Template.docx","table","4"
"réussir à (succeed in","éviter de (avoid","prepositions_a_de_dans_par_pour","matt_operation_france.docx","chadi_authored","","","","","","matt_operation_france.docx","table","1"
"rêver de","to dream about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","3"
"rêver DE Le bus dont je rêve","attendre (no prep) Le bus que j’attends","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"rêver de/à","dream about","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"rêver À qqch → y rêver","rêver","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"s'adapter à","to adapt to","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"s'apercevoir de","to notice","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"s'armer de patience","to steel oneself for patience","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"s'attacher à","become attached to","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","3"
"s'attendre à","","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","4"
"s'attendre à = to expect","attendre = to wait (J'attends mon ami","prepositions_a_de_dans_par_pour","jack_full_homework.docx","chadi_authored","","","","","","jack_full_homework.docx","table","1"
"s'attendre à ce que","to expect that","prepositions_a_de_dans_par_pour","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","chadi_authored","","","","","","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","table","1"
"s'engager à ce que","to commit to","prepositions_a_de_dans_par_pour","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","chadi_authored","","","","","","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","table","1"
"s'exposer à un risque","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"s'habituer à","","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","5"
"s'habituer à ce que","to get used to","prepositions_a_de_dans_par_pour","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","chadi_authored","","","","","","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","table","1"
"s'immerger dans","to immerse oneself in","prepositions_a_de_dans_par_pour","13012025.docx","chadi_authored","semi_formel","","B2","","","13012025.docx","haiku","1"
"s'immerger dans la scène","to immerse oneself in the scene","prepositions_a_de_dans_par_pour","Débat_N3.docx","chadi_authored","semi_formel","","B1","","","Débat_N3.docx","haiku","1"
"s'inquiéter de la rémunération","to worry about remuneration","prepositions_a_de_dans_par_pour","Exercices_21022025.docx","chadi_authored","formel","","B1","","","Exercices_21022025.docx","haiku","1"
"s'intéresser à","","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","4"
"s'occuper de","Je m'en occupe","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","6"
"s'opposer à","to oppose","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"s'opposer à ce que","to oppose","prepositions_a_de_dans_par_pour","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","chadi_authored","","","","","","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","table","1"
"satisfaction de ses employés","employee satisfaction","prepositions_a_de_dans_par_pour","Exercices_21022025.docx","chadi_authored","formel","","B2","","","Exercices_21022025.docx","haiku","1"
"satisfait(e) de","satisfied with","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"se charger de","to take charge of","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"se consacrer à","to devote oneself to","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"se distinguer de","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"Se déguiser en","b) To dress up as","prepositions_a_de_dans_par_pour","12112024.docx","chadi_authored","","","","","","12112024.docx","table","1"
"se fier à","trust / rely on","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","4"
"se fixer pour objectif","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"se mettre en avant","to put oneself forward","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"se mettre en retrait","to stay in the background","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"se moquer de","to make fun of","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","2"
"se méfier de","to be wary of","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"se passer de","to do without","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","2"
"se plaindre de (to complain about","Je m'en plains","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"se préparer à","to prepare for","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"se rendre compte de","to realize","prepositions_a_de_dans_par_pour","13012025.docx","chadi_authored","semi_formel","","B1","","","13012025.docx","haiku","1"
"se résigner à ce que","to resign oneself to","prepositions_a_de_dans_par_pour","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","chadi_authored","","","","","","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","table","1"
"se servir de","to use","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","3"
"se servir de (to use","Je m'en sers","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"se solder par","to result in","prepositions_a_de_dans_par_pour","Cause_Consequence_Methode_Eureka.docx","chadi_authored","","","","","","Cause_Consequence_Methode_Eureka.docx","table","1"
"se souvenir de","Je m'en souviens","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","5"
"se traduire par / entraîner","to result in / to lead to","prepositions_a_de_dans_par_pour","Cause_Consequence_Methode_Eureka.docx","chadi_authored","","","","","","Cause_Consequence_Methode_Eureka.docx","table","1"
"Se transformer (en) / Etre basé (sur) / Consister","en","prepositions_a_de_dans_par_pour","12112024.docx","chadi_authored","","","","","","12112024.docx","regex","1"
"Sers toi de ton téléphone","Use your phone","prepositions_a_de_dans_par_pour","27102024.docx","chadi_authored","informel","","A2","","","27102024.docx","haiku","1"
"servir à","to be used for, to serve to","prepositions_a_de_dans_par_pour","Correction_devoir1.docx","chadi_authored","semi_formel","","A2","","","Correction_devoir1.docx","haiku","1"
"Ses mots sont a ravivé de vieilles blessures","","prepositions_a_de_dans_par_pour","correction_devoir.docx","chadi_authored","","","","","","correction_devoir.docx","table","1"
"sous réserve de","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"Souviens toi de ton téléphone","Remember your phone","prepositions_a_de_dans_par_pour","27102024.docx","chadi_authored","informel","","A2","","","27102024.docx","haiku","1"
"Sur qui comptes-tu le plus dans ta vie professionnelle ?","Who do you count on the most in your professional life?","prepositions_a_de_dans_par_pour","15112024.docx","chadi_authored","","","","","","15112024.docx","regex","1"
"sûr(e) de","sure of","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"s’occuper de","to take care of","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","2"
"tenir de","to inherit from, to take after","prepositions_a_de_dans_par_pour","Correction_devoir1.docx","chadi_authored","semi_formel","","B1","","","Correction_devoir1.docx","haiku","1"
"tenir à","care about / insist on","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","3"
"tenir à (insist on","dire de (tell to","prepositions_a_de_dans_par_pour","matt_operation_france.docx","chadi_authored","","","","","","matt_operation_france.docx","table","1"
"tenir à ce que","to insist that","prepositions_a_de_dans_par_pour","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","chadi_authored","","","","","","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","table","1"
"tenir À → J'y tiens","avoir peur DE → J'en ai peur","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"tirer / porter à conséquence","to have consequences","prepositions_a_de_dans_par_pour","Cause_Consequence_Methode_Eureka.docx","chadi_authored","","","","","","Cause_Consequence_Methode_Eureka.docx","table","1"
"tirer parti de","to leverage, to make use of","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"trouver son origine dans","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"trouver un terrain d'entente","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"Tu parles de ce problème ?","Do you talk about this problem?","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"Tu vas à Paris ?","Are you going to Paris?","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"téléphoner à","to call (someone","prepositions_a_de_dans_par_pour","COI_Template.docx","chadi_authored","","","","","","COI_Template.docx","table","4"
"téléphoner à quelqu'un","to phone someone","prepositions_a_de_dans_par_pour","Discours_indirect.docx","chadi_authored","","","A2","","","Discours_indirect.docx","haiku","1"
"témoigner de","to bear witness to / to testify to","prepositions_a_de_dans_par_pour","03022025.docx","chadi_authored","formel","","B2","","","03022025.docx","haiku","1"
"une bouteille de","une bouteille d’eau","prepositions_a_de_dans_par_pour","cours_articles_11_02_2026.docx","chadi_authored","","","","","","cours_articles_11_02_2026.docx","table","1"
"une cuillère à soupe de sucre","","prepositions_a_de_dans_par_pour","French_Articles_Answer_Key.docx","chadi_authored","","","","","","French_Articles_Answer_Key.docx","table","1"
"une lampe de poche","a torch/flashlight","prepositions_a_de_dans_par_pour","Power_Cut_Matthew_A2B1.docx","chadi_authored","","","","","","Power_Cut_Matthew_A2B1.docx","table","1"
"une panne d'électricité","a power cut","prepositions_a_de_dans_par_pour","Power_Cut_Matthew_A2B1.docx","chadi_authored","","","","","","Power_Cut_Matthew_A2B1.docx","table","1"
"veiller à ce que","to make sure that","prepositions_a_de_dans_par_pour","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","chadi_authored","","","","","","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","table","1"
"venir à l'aide / au secours","to come to the aid / rescue","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"Verb + À + infinitif","Verb + DE + infinitif","prepositions_a_de_dans_par_pour","matt_operation_france.docx","chadi_authored","","","","","","matt_operation_france.docx","table","1"
"verbs with “à”","verbs with “de”","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"Vous avez aimé le musée. On a visité ce musée","visiter = no prep","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","regex","1"
"with “à”","no preposition","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"« J’ai décidé de déménager. »","","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"à + lequel","auquel","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"à + PERSON","lui, leur","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"à + PERSON (emotional verbs","à + tonique","prepositions_a_de_dans_par_pour","French_Object_Pronouns_Complete_Guide.docx","chadi_authored","","","","","","French_Object_Pronouns_Complete_Guide.docx","table","2"
"à + person (penser, etc","à + tonique","prepositions_a_de_dans_par_pour","French_Object_Pronouns.docx","chadi_authored","","","","","","French_Object_Pronouns.docx","table","1"
"à + place / à + thing (penser à, s’intéresser à","","prepositions_a_de_dans_par_pour","Les_Moules_Complete_Framework.docx","book_lab","","","","","","Les_Moules_Complete_Framework.docx","table","1"
